province_name,psgc_province,city_name,city_name_psgc,brgy_name,psgc,district,subdistrict,region,region_psgc,region_name_short
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,MACARASCAS,175316023,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,MAGKAKAIBIGAN (POB.),175316024,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,MALIGAYA (POB.),175316025,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,MANALO,175316026,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,MANGGAHAN (POB.),175316027,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,MANINGNING (POB.),175316028,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,MAOYON,175316029,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,MARUFINAS,175316030,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,MARUYOGON,175316031,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,MASIGLA (POB.),175316032,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,MASIKAP (POB.),175316033,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,MASIPAG (POB.),175316034,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,MATAHIMIK (POB.),175316035,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,MATIYAGA (POB.),175316036,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,MAUNLAD (POB.),175316037,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,MILAGROSA (POB.),175316038,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,MODEL (POB.),175316039,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,MONTIBLE (POB.),175316040,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,NAPSAN,175316041,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,NEW PANGGANGAN,175316042,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,PAGKAKAISA (POB.),175316043,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,PRINCESA (POB.),175316044,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,SALVACION,175316045,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,SAN JOSE,175316046,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,SAN MIGUEL,175316047,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,SAN PEDRO,175316048,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,SAN RAFAEL,175316049,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,SANTA CRUZ,175316050,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,SANTA LOURDES,175316051,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,SANTA LUCIA (POB.),175316052,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,SANTA MONICA,175316053,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,SEASIDE (POB.),175316054,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,SICSICAN,175316055,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,SIMPOCAN,175316056,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,TAGABINIT,175316057,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,TAGBUROS,175316058,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,TAGUMPAY (POB.),175316059,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,TANABAG,175316060,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,TANGLAW (POB.),175316061,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,BARANGAY NG MGA MANGINGISDA,175316062,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,INAGAWAN SUB-COLONY,175316063,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,LUZVIMINDA,175316064,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,MANDARAGAT,175316065,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,SAN MANUEL,175316066,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CITY OF PUERTO PRINCESA (CAPITAL),175316000,TINIGUIBAN,175316067,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,QUEZON,175317000,ALFONSO XIII (POB.),175317001,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,QUEZON,175317000,ARAMAYWAN,175317002,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,QUEZON,175317000,BERONG,175317003,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,QUEZON,175317000,CALUMPANG,175317005,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,QUEZON,175317000,ISUGOD,175317011,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,QUEZON,175317000,QUINLOGAN,175317012,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,QUEZON,175317000,MAASIN,175317014,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,QUEZON,175317000,PANITIAN,175317016,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,QUEZON,175317000,PINAGLABANAN,175317017,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,QUEZON,175317000,SOWANGAN,175317020,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,QUEZON,175317000,TABON,175317021,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,QUEZON,175317000,CALATAGBAK,175317023,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,QUEZON,175317000,MALATGAO,175317024,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,QUEZON,175317000,TAGUSAO,175317025,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,ROXAS,175318000,ABAROAN,175318001,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,ROXAS,175318000,ANTONINO,175318002,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,ROXAS,175318000,BAGONG BAYAN,175318003,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,ROXAS,175318000,CARAMAY,175318004,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,ROXAS,175318000,DUMARAO,175318005,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,ROXAS,175318000,IRAAN,175318006,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,ROXAS,175318000,JOLO,175318008,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,ROXAS,175318000,MAGARA,175318009,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,ROXAS,175318000,MALCAMPO,175318010,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,ROXAS,175318000,MENDOZA,175318011,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,ROXAS,175318000,NARRA,175318012,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,ROXAS,175318000,NEW BARBACAN,175318013,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,ROXAS,175318000,NEW CUYO,175318014,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,ROXAS,175318000,BARANGAY 1 (POB.),175318015,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,ROXAS,175318000,RIZAL,175318017,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,ROXAS,175318000,SALVACION,175318018,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,ROXAS,175318000,SAN ISIDRO,175318019,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,ROXAS,175318000,SAN JOSE,175318020,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,ROXAS,175318000,SAN MIGUEL,175318021,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,ROXAS,175318000,SAN NICOLAS,175318022,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,ROXAS,175318000,SANDOVAL,175318023,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,ROXAS,175318000,TAGUMPAY,175318024,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,ROXAS,175318000,TARADUNGAN,175318025,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,ROXAS,175318000,TINITIAN,175318026,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,ROXAS,175318000,TUMARBONG,175318028,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,ROXAS,175318000,BARANGAY II (POB.),175318029,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,ROXAS,175318000,BARANGAY III (POB.),175318030,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,ROXAS,175318000,BARANGAY IV (POB.),175318031,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,ROXAS,175318000,BARANGAY V POB.,175318032,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,ROXAS,175318000,BARANGAY VI POB.,175318033,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,ROXAS,175318000,NICANOR ZABALA,175318034,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,SAN VICENTE,175319000,ALIMANGUAN,175319001,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,SAN VICENTE,175319000,BINGA,175319002,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,SAN VICENTE,175319000,CARURAY,175319003,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,SAN VICENTE,175319000,KEMDENG,175319004,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,SAN VICENTE,175319000,NEW AGUTAYA,175319005,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,SAN VICENTE,175319000,NEW CANIPO,175319006,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,SAN VICENTE,175319000,PORT BARTON,175319007,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,SAN VICENTE,175319000,POBLACION,175319008,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,SAN VICENTE,175319000,SAN ISIDRO,175319009,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,SAN VICENTE,175319000,SANTO NI O,175319010,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,TAYTAY,175320000,ABONGAN,175320001,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,TAYTAY,175320000,BANBANAN,175320002,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,TAYTAY,175320000,BANTULAN,175320003,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,TAYTAY,175320000,BATAS,175320004,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,TAYTAY,175320000,BATO,175320005,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,TAYTAY,175320000,BETON,175320006,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,TAYTAY,175320000,BUSY BEES,175320007,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,TAYTAY,175320000,CALAWAG,175320008,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,TAYTAY,175320000,CASIAN,175320009,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,TAYTAY,175320000,CATABAN,175320010,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,TAYTAY,175320000,DEBANGAN,175320011,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,TAYTAY,175320000,DEPLA,175320012,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,TAYTAY,175320000,LIMINANGCONG,175320013,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,TAYTAY,175320000,MEYTEGUED,175320014,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,TAYTAY,175320000,NEW GUINLO,175320015,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,TAYTAY,175320000,OLD GUINLO,175320016,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,TAYTAY,175320000,PAMANTOLON,175320017,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,TAYTAY,175320000,PANCOL,175320018,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,TAYTAY,175320000,PALY,175320019,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,TAYTAY,175320000,POBLACION,175320020,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,TAYTAY,175320000,PULARAQUEN,175320021,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,TAYTAY,175320000,SAN JOSE,175320022,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,TAYTAY,175320000,SANDOVAL,175320023,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,TAYTAY,175320000,SILANGA,175320024,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,TAYTAY,175320000,ALACALIAN,175320025,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,TAYTAY,175320000,BARAS,175320026,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,TAYTAY,175320000,LIBERTAD,175320027,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,TAYTAY,175320000,MINAPLA,175320028,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,TAYTAY,175320000,TALOG,175320029,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,TAYTAY,175320000,TUMBOD,175320030,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,TAYTAY,175320000,PAGLAUM,175320031,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,KALAYAAN,175321000,PAG-ASA (POB.),175321004,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CULION,175322000,BALALA,175322001,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CULION,175322000,BALDAT,175322002,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CULION,175322000,BINUDAC,175322003,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CULION,175322000,CULANGO,175322004,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CULION,175322000,GALOC,175322005,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CULION,175322000,JARDIN,175322006,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CULION,175322000,LIBIS,175322007,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CULION,175322000,LUAC,175322008,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CULION,175322000,MALAKING PATAG,175322009,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CULION,175322000,OSME A,175322010,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CULION,175322000,TIZA,175322011,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CULION,175322000,BURABOD,175322012,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CULION,175322000,HALSEY,175322013,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,CULION,175322000,DE CARABAO,175322014,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,RIZAL,175323000,BUNOG,175323001,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,RIZAL,175323000,CAMPONG ULAY,175323002,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,RIZAL,175323000,CANDAWAGA,175323003,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,RIZAL,175323000,CANIPAAN,175323004,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,RIZAL,175323000,CULASIAN,175323005,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,RIZAL,175323000,IRAAN,175323006,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,RIZAL,175323000,LATUD,175323007,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,RIZAL,175323000,PANALINGAAN,175323008,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,RIZAL,175323000,PUNTA BAJA,175323009,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,RIZAL,175323000,RANSANG,175323010,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,RIZAL,175323000,TABURI,175323011,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,SOFRONIO ESPA OLA,175324000,ABO-ABO,175324001,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,SOFRONIO ESPA OLA,175324000,IRARAY,175324002,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,SOFRONIO ESPA OLA,175324000,ISUMBO,175324003,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,SOFRONIO ESPA OLA,175324000,LABOG,175324004,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,SOFRONIO ESPA OLA,175324000,PANITIAN,175324005,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,SOFRONIO ESPA OLA,175324000,PULOT CENTER,175324006,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,SOFRONIO ESPA OLA,175324000,PULOT INTERIOR,175324007,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,SOFRONIO ESPA OLA,175324000,PULOT SHORE,175324008,,,MIMAROPA REGION,170000000,MIMAROPA
PALAWAN,175300000,SOFRONIO ESPA OLA,175324000,PUNANG,175324009,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,ALCANTARA,175901000,BONLAO,175901001,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,ALCANTARA,175901000,CALAGONSAO,175901002,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,ALCANTARA,175901000,CAMILI,175901003,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,ALCANTARA,175901000,COMOD-OM,175901004,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,ALCANTARA,175901000,MADALAG,175901005,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,ALCANTARA,175901000,POBLACION,175901006,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,ALCANTARA,175901000,SAN ISIDRO,175901007,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,ALCANTARA,175901000,TUGDAN,175901008,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,ALCANTARA,175901000,BAGSIK,175901009,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,ALCANTARA,175901000,GUI-OB,175901010,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,ALCANTARA,175901000,LAWAN,175901011,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,ALCANTARA,175901000,SAN ROQUE,175901012,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,BANTON,175902000,BALOGO,175902001,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,BANTON,175902000,BANICE,175902002,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,BANTON,175902000,HAMBI-AN,175902004,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,BANTON,175902000,LAGANG,175902005,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,BANTON,175902000,LIBTONG,175902006,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,BANTON,175902000,MAINIT,175902007,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,BANTON,175902000,NABALAY,175902008,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,BANTON,175902000,NASUNOGAN,175902009,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,BANTON,175902000,POBLACION,175902010,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,BANTON,175902000,SIBAY,175902011,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,BANTON,175902000,TAN-AG,175902012,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,BANTON,175902000,TOCTOC,175902013,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,BANTON,175902000,TOGBONGAN,175902014,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,BANTON,175902000,TOGONG,175902015,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,BANTON,175902000,TUNGONAN,175902016,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,BANTON,175902000,TUMALUM,175902017,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,BANTON,175902000,YABAWON,175902018,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,CAJIDIOCAN,175903000,ALIBAGON,175903001,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,CAJIDIOCAN,175903000,CAMBAJAO,175903002,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,CAJIDIOCAN,175903000,CAMBALO,175903003,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,CAJIDIOCAN,175903000,CAMBIJANG,175903004,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,CAJIDIOCAN,175903000,CANTAGDA,175903005,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,CAJIDIOCAN,175903000,DANAO,175903006,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,CAJIDIOCAN,175903000,GUTIVAN,175903007,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,CAJIDIOCAN,175903000,LICO,175903008,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,CAJIDIOCAN,175903000,LUMBANG ESTE,175903009,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,CAJIDIOCAN,175903000,LUMBANG WESTE,175903010,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,CAJIDIOCAN,175903000,MARIGONDON,175903011,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,CAJIDIOCAN,175903000,POBLACION,175903012,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,CAJIDIOCAN,175903000,SUGOD,175903013,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,CAJIDIOCAN,175903000,TAGUILOS,175903014,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,CALATRAVA,175904000,BALOGO,175904001,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,CALATRAVA,175904000,LINAO,175904002,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,CALATRAVA,175904000,POBLACION,175904003,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,CALATRAVA,175904000,PAGSANGAHAN,175904004,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,CALATRAVA,175904000,PANGULO,175904005,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,CALATRAVA,175904000,SAN ROQUE,175904006,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,CALATRAVA,175904000,TALISAY,175904007,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,CONCEPCION,175905000,BACHAWAN,175905002,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,CONCEPCION,175905000,CALABASAHAN,175905003,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,CONCEPCION,175905000,DALAJICAN,175905004,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,CONCEPCION,175905000,MASUDSUD,175905005,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,CONCEPCION,175905000,POBLACION,175905006,,,MIMAROPA REGION,170000000,MIMAROPA
ROMBLON,175900000,CONCEPCION,175905000,SAMPONG,175905007,,,MIMAROPA REGION,170000000,MIMAROPA
